Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-09-22,3.45845,3.45845,3.45845,3.45845,7038.227223072
2017-09-25,3.54147,3.54147,3.43286,3.43286,6709.549945344
2017-09-26,3.45201,3.51597,3.45201,3.51597,104.2700329344
2017-09-27,3.41363,3.44565,3.41363,3.44565,262.9418221824
2017-09-28,3.4648,3.50962,3.41363,3.50962,21017.211855821
2017-09-29,3.45201,3.45201,3.38813,3.45201,19042.881449606
2017-10-02,3.45201,3.45201,3.44565,3.44565,2346.075741024
2017-10-03,3.50962,3.50962,3.44565,3.44565,3720.8534578656
2017-10-04,3.38813,3.44565,3.38813,3.44565,1748.7897914976
2017-10-05,3.43921,3.43921,3.33051,3.43286,6071.4626785824
2017-10-06,3.43286,3.43921,3.43286,3.43921,871.5614709408
2017-10-09,3.38813,3.38813,3.38813,3.38813,11757.579583277
2017-10-10,3.38813,3.38813,3.34974,3.34974,3956.5944018912
2017-10-11,3.34974,3.34974,3.34974,3.34974,886.2952799424
2017-10-12,3.34974,3.44565,3.33051,3.44565,16246.857849072
2017-10-13,3.44565,3.44565,3.24113,3.26654,144366.39407737
2017-10-16,3.27942,3.50962,3.10049,3.32425,5213648.98481
2017-10-17,3.49683,3.57994,3.26019,3.29231,165343.93798588
2017-10-18,3.29231,3.38168,3.18351,3.19631,217971.97036967
2017-10-19,3.2091,3.24748,3.04931,3.06846,201857.71680161
2017-10-20,3.13243,3.13243,2.94052,2.97899,54540.02744423
2017-10-23,3.05567,3.08769,3.01728,3.08769,2683.8199781376
2017-10-24,3.06846,3.16428,3.04296,3.06846,400739.2041849
2017-10-25,3.37533,3.47759,3.27942,3.32425,404484.99178108
2017-10-26,3.3178,3.38168,3.27307,3.3178,75105.024700694
2017-10-27,3.35619,3.35619,3.29857,3.33704,36952.392976013
2017-10-30,3.34974,3.36898,3.27307,3.27307,538384.7146177
2017-10-31,3.31136,3.31136,3.19631,3.22825,1641671.5999462
2017-11-02,3.24748,3.32425,3.24113,3.27942,29867.69758609
2017-11-03,3.32425,3.41363,3.29231,3.41363,40086.160813661
2017-11-06,3.42007,3.59265,3.42007,3.48395,167982.42316709
2017-11-07,3.51597,3.57341,3.44565,3.44565,9814.983534912
2017-11-08,3.44565,3.50962,3.35619,3.35619,31126.871570765
2017-11-09,3.36898,3.45201,3.30501,3.41363,112817.90889517
2017-11-10,3.33704,3.52877,3.27307,3.38168,113120.51866467
2017-11-13,3.06211,3.06211,2.02008,2.02008,2993733.1834171
2017-11-14,2.17352,2.27578,2.07761,2.12226,597561.35841774
2017-11-15,2.14149,2.35245,2.12226,2.17352,492069.55270613
2017-11-16,2.2374,2.36534,2.2119,2.25019,247250.3155957
2017-11-17,2.26934,2.28848,2.12887,2.20546,226131.10044679
2017-11-20,2.17352,2.30128,2.17352,2.25019,100529.91218784
2017-11-21,2.25019,2.26934,2.17352,2.2246,518302.53294852
2017-11-22,2.26934,2.46751,2.18622,2.46124,659098.8117678
2017-11-23,2.49318,2.55071,2.37804,2.55071,48573.968168506
2017-11-24,2.49318,2.58256,2.49318,2.53139,44489.302965293
2017-11-27,2.46751,2.67212,2.45489,2.65941,317724.3907902
2017-11-28,2.63383,2.89588,2.63383,2.84479,234979.31943721
2017-11-29,2.88944,2.94052,2.84479,2.85106,287792.09111848
2017-11-30,2.85106,2.90867,2.81285,2.90867,31065.669594912
2017-12-01,2.87673,2.9662,2.64018,2.69771,92864.931397238
2017-12-04,2.6273,2.86403,2.57612,2.59545,168963.92152058
2017-12-05,2.61459,2.67212,2.61459,2.66568,11893.583974061
2017-12-06,2.66568,2.72329,2.61459,2.69771,29760.027443386
2017-12-07,2.74244,2.87673,2.7105,2.78717,53454.259057805
2017-12-08,2.78717,2.91511,2.78717,2.82556,122271.34742459
2017-12-11,2.81285,2.87029,2.81285,2.84479,12213.194292403
2017-12-12,2.81285,2.81285,2.74888,2.76159,13283.095499904
2017-12-13,2.75523,2.92791,2.75523,2.90867,92640.524152445
2017-12-14,2.90223,2.97255,2.83191,2.92138,103633.07903756
2017-12-15,2.88308,3.01728,2.88308,2.99179,75768.046105766
